"id","readable_id","title","draft_type","episode_type","total_picks","total_drafters","total_drafter_teams","total_hosts","episode_number","draft_status","created_at_utc","updated_at_utc","is_patreon_only","non_canonical"
af726a83-173b-4c09-9d45-e8253f9de0e9,257,Movies About Television,0,0,7,2,0,2,"131",3,2025-03-28 07:16:16.566 -0400,,false,false
b05fb914-d305-4307-90fd-5d7fe6b471ce,258,Natalie Wood,0,0,7,2,0,2,"139",3,2025-03-28 07:16:16.568 -0400,,false,false
b1626d79-83a0-4ba6-8fad-e390820d072d,259,James Spader,0,0,7,2,0,2,"134",3,2025-03-28 07:16:16.567 -0400,,false,false
b1fddc5e-57fb-468c-a972-1bf05664b36b,260,Shakespeare: Part II Mini-Mega,1,0,11,3,0,2,"111",3,2025-03-28 07:16:16.563 -0400,,false,false
b2a8ab4c-494f-42cc-8531-8c2583ac4a67,261,Mothers & Daughters,0,0,7,2,0,2,"78",3,2025-03-28 07:16:16.557 -0400,,false,false
b2c197ca-a269-498f-a7dc-5642cd5825ee,262,Halloween Super Draft,3,0,13,4,0,2,"254",3,2025-03-28 07:16:16.588 -0400,,false,false
b32b2777-584f-4b90-9af6-e3a327631c52,263,The Internet,0,0,7,2,0,2,"136",3,2025-03-28 07:16:16.567 -0400,,false,false
b345decb-a7e5-4d0b-ba7d-5f2c521f93a0,264,Private Eyes,0,0,7,2,0,2,"125",3,2025-03-28 07:16:16.565 -0400,,false,false
b3c06513-ee8a-4e66-9374-9910c815ce2e,265,Joel Schumacher mini-Mega,1,0,9,2,0,2,"283",3,2025-03-28 07:16:16.594 -0400,,false,false
b5aedaca-4697-4139-b3d5-077941abd9a2,266,'80s Sports mini-Mega,1,0,11,3,0,2,"259",3,2025-03-28 07:16:16.590 -0400,,false,false
b75bc471-101c-4a39-a519-41f3efccaf10,267,Antoine Doinel mini-Super Draft,4,1,5,2,0,0,"13",3,2025-03-28 07:16:16.601 -0400,,true,false
b7d6ff6f-2dd3-4363-adef-5bf2e8fe6256,268,Florida Crime,0,0,7,2,0,2,"97",3,2025-03-28 07:16:16.560 -0400,,false,false
b7f59742-f51f-4dd0-b08c-ac3091ad7802,269,Steven Soderbergh,0,0,7,2,0,2,"75",3,2025-03-28 07:16:16.556 -0400,,false,false
ba19277d-c847-45be-bd75-b4cd2455116c,270,"Silent Night, Deadly Night mini-Super Draft",4,1,5,2,0,0,"20",3,2025-03-28 07:16:16.603 -0400,,true,false
bd10427f-c065-4db0-92a9-9e4282b03630,271,Holiday Horror (Non Christmas & Halloween),0,0,7,2,0,2,"304",3,2025-03-28 07:16:16.598 -0400,,false,false
bd99691c-fa85-4a0f-985b-9656fda72e25,272,Action Sequels,0,0,7,2,0,2,"274",3,2025-03-28 07:16:16.592 -0400,,false,false
be9d72df-8d9f-4707-8ff2-8f899379c360,273,Vacation Horror,0,0,7,2,0,2,"314",3,2025-03-28 07:16:16.613 -0400,,false,false
bed16451-5501-4af8-9497-770383430bb5,274,Body Horror,0,0,7,2,0,2,"151",3,2025-03-28 07:16:16.571 -0400,,false,false
bf9d9ebf-a513-480b-85b7-94c448b1b689,275,Tremors Super Draft,0,0,7,2,0,2,"145",3,2025-03-28 07:16:16.569 -0400,,false,false
bfa97ed2-edb1-4f7d-bec8-d2575a689ac1,276,Planet of the Apes Super Draft,3,0,10,3,0,2,"280",3,2025-03-28 07:16:16.594 -0400,,false,false
c0044d5c-39d0-4826-a9ff-ae6d4cd04ac1,277,Nicolas Cage Mega Draft,2,0,20,4,0,2,"41",3,2025-03-28 07:16:16.549 -0400,,false,false
c06430fd-2ba2-4a28-91b9-7896650899a6,278,Disney Animation Studios 2D,0,0,7,2,0,2,"34",3,2025-03-28 07:16:16.547 -0400,,false,false
c24f0ae3-7360-4f16-b1b1-3e61b27ea81d,279,Ozploitation,0,0,7,2,0,3,"266",3,2025-03-28 07:16:16.591 -0400,,false,false
c25dd6a1-0ee3-4334-833c-7952bcfb78fe,280,Ray Harryhausen,0,0,7,2,0,2,"180",3,2025-03-28 07:16:16.576 -0400,,false,false
c30d08cb-6799-4c01-843f-357c6157be5b,281,Comic Book (Non-Superhero),0,0,7,2,0,2,"90",3,2025-03-28 07:16:16.559 -0400,,false,false
c3b498e9-a239-4122-a1e4-dc69a2e829ae,282,Bong Joon-ho Super Draft,0,0,7,2,0,2,"231",3,2025-03-28 07:16:16.584 -0400,,false,false
c3deb2bf-e222-4850-a561-903b9e0affc2,283,Black Love,0,0,7,2,0,2,"171",3,2025-03-28 07:16:16.575 -0400,,false,false
c4222bb1-0262-4c39-b4cb-03590dad10cc,284,Parker Posey,0,5,7,2,0,2,"4",3,2025-03-28 07:16:16.614 -0400,,false,false
c48d94a8-10d6-4a98-8b0e-cfb9f0be67ff,285,Disney Channel Original Movies,0,0,7,2,0,2,"160",3,2025-03-28 07:16:16.573 -0400,,false,false
c5261d95-0487-4bd6-82f6-a21f982eb92f,286,Angela Bassett,0,0,7,2,0,2,"285",3,2025-03-28 07:16:16.594 -0400,,false,false
c568c601-c594-4d09-aefd-60835fffc5e7,287,Shaft mini-Super Draft,4,1,5,2,0,0,"14",3,2025-03-28 07:16:16.602 -0400,,true,false
c5d06d78-f98b-4352-829c-7ac5510a1d3a,288,Alien vs. Predator Super Draft,3,0,12,3,0,2,"100",3,2025-03-28 07:16:16.561 -0400,,false,false
c669c00a-0ad1-4ea7-8011-ec7ce1cc3ef5,289,Wes Craven,0,0,7,2,0,2,"143",3,2025-03-28 07:16:16.569 -0400,,false,false
c7321f65-ffc3-431e-88cb-339b7a79b841,290,Penelope Spheeris,0,0,7,2,0,2,"179",3,2025-03-28 07:16:16.576 -0400,,false,false
c75efe9f-05ce-400b-a59b-9002a167204a,291,Philip Baker Hall,0,2,7,2,0,0,"6",3,2025-03-28 07:16:16.611 -0400,,true,false
c7b2f9fe-e314-461a-a7d6-f47a7dc1cc91,292,Brief Encounters,0,0,7,2,0,2,"77",3,2025-03-28 07:16:16.557 -0400,,false,false
c93ef049-aeca-4112-baf1-8ffe36152d57,293,Greta Gerwig,0,0,7,2,0,2,"248",3,2025-03-28 07:16:16.587 -0400,,false,false
c9ef9714-4e55-45a7-add3-b03b7b59179f,294,Friends,0,0,7,2,0,2,"106",3,2025-03-28 07:16:16.562 -0400,,false,false
cace339d-5195-4fe6-8f55-a61b4f5fe67a,295,"1994 mini-Mega",1,0,13,3,0,3,"290",3,2025-03-28 07:16:16.595 -0400,,false,false
caf63b0d-df86-4ce6-91cf-b71190ec6db0,296,'50s Sci-Fi,0,0,7,2,0,2,"104",3,2025-03-28 07:16:16.561 -0400,,false,false
cb21e476-29ec-4b96-aced-9901772256e0,297,The Parent Trap mini-Super Draft,4,1,5,2,0,0,"45",3,2025-03-28 07:16:16.608 -0400,,true,false
cc8a3dd8-f1e4-4bf0-890f-afb463cbed84,298,Road Trip,0,0,7,2,0,2,"94",3,2025-03-28 07:16:16.560 -0400,,false,false
ce63d118-38af-442f-b245-be645b796226,299,Abbott and Costello Meet the Monsters mini-Super Draft,4,1,5,2,0,0,"51",3,2025-03-28 07:16:16.609 -0400,,true,false
cf30c944-0e91-448b-92f0-628293dce8a0,300,Music Docs,0,0,7,2,0,2,"228",3,2025-03-28 07:16:16.584 -0400,,false,false
cf5a3ba4-44aa-4f76-86d9-737725f30284,301,Clu Gulager,0,2,7,2,0,0,"7",3,2025-03-28 07:16:16.612 -0400,,true,false
cfefffc4-377f-4034-972e-c36acdfe4e7d,302,"1939 mini-Mega",1,0,13,3,0,2,"286",3,2025-03-28 07:16:16.595 -0400,,false,false
d0113431-158d-4b47-8a85-c8d273dab112,303,X-Men Super Draft,3,0,13,3,0,2,"135",3,2025-03-28 07:16:16.567 -0400,,false,false
d055c8f0-c2d4-48b8-a4d1-f2e188186528,304,Christmas Horror,0,0,7,2,0,2,"214",3,2025-03-28 07:16:16.582 -0400,,false,false
d072c1ff-c9fb-4de5-84be-ea96abc7e22b,305,Rural Horror,0,0,7,2,0,2,"300",3,2025-03-28 07:16:16.597 -0400,,false,false
d2405792-9185-4316-b906-9c7b5cc883af,306,Booed at Cannes,0,0,7,2,0,2,"278",3,2025-03-28 07:16:16.593 -0400,,false,false
d28b3def-2d8a-4148-b663-6062bfdeeb23,307,Philip Seymour Hoffman,0,0,7,2,0,2,"52",3,2025-03-28 07:16:16.551 -0400,,false,false
d295a410-df94-4687-b78c-bb3ed5e294a9,308,Disney Animation Studios Mega Draft,2,0,26,4,0,2,"256",3,2025-03-28 07:16:16.589 -0400,,false,false
d2b290e0-71b3-4b6b-8e29-f8a89798f60d,309,François Truffaut Super Draft Part I,3,0,22,3,0,1,"303",3,2025-03-28 07:16:16.597 -0400,,false,false
d36f97b6-d6a0-4741-b06e-bccfbfdb621e,310,Rebecca Hall,0,0,7,2,0,1,"164",3,2025-03-28 07:16:16.573 -0400,,false,false
d3cc9324-7fc4-4801-8b2c-4dc583bfecdb,311,Bookstore & Library Movies,0,0,7,0,2,1,"297",3,2025-03-28 07:16:16.596 -0400,,false,false
d3d45e54-dec3-4cc4-ba3c-6bcc9e4bbe13,312,Jean-Claude Van Damme,0,0,7,2,0,2,"288",3,2025-03-28 07:16:16.595 -0400,,false,false
d47c10da-441a-447e-8702-6b658d29bf7a,313,Lesbians mini-Mega,1,0,11,3,0,2,"284",3,2025-03-28 07:16:16.594 -0400,,false,false
d51b1e43-4121-4de2-863c-cf3853187f20,314,Peanuts mini-Super Draft w/Bryan Cogman,4,1,5,2,0,0,"39",3,2025-03-28 07:16:16.607 -0400,,true,false
d586fc24-6291-4521-a29b-fc6852e088a7,315,Denzel Washington Mini-Mega,1,0,11,3,0,2,"197",3,2025-03-28 07:16:16.579 -0400,,false,false
d5b4c009-4aaf-4c9f-b7e2-735630e94e9b,316,Patricia Highsmith,0,0,7,2,0,2,"296",3,2025-03-28 07:16:16.596 -0400,,false,false
d6a42926-2d01-4af1-a136-d2250789c800,317,Horror Prequels,0,0,7,2,0,1,"48",3,2025-03-28 07:16:16.551 -0400,,false,false
d6b22e85-139b-40ee-a152-d0ae2f3ce226,318,Mad Scientist,0,0,7,2,0,2,"154",3,2025-03-28 07:16:16.571 -0400,,false,false
d7ab4637-8376-491f-8f1a-c8a3651405d1,319,Erotic Thrillers,0,0,7,2,0,1,"30",3,2025-03-28 07:16:16.546 -0400,,false,false
d8e6f551-acf7-4fc5-897a-260b010a45a9,320,Harrison Ford mini-Mega,1,0,13,3,0,2,"237",3,2025-03-28 07:16:16.585 -0400,,false,false
d8f91d3d-d590-4bec-9db0-9acbc6718888,321,James Bond Super Draft,3,0,26,5,0,2,"156",3,2025-03-28 07:16:16.572 -0400,,false,false
d957a8c4-c2d0-4cbb-898b-5ca199fdef1f,322,Pirates of the Caribbean mini-Super Draft,4,1,5,2,0,0,"2",3,2025-03-28 07:16:16.599 -0400,,true,false
d9bd3ac3-0b83-4fd9-9d52-f12549d418c2,323,One Crazy Night,0,0,7,2,0,2,"66",3,2025-03-28 07:16:16.555 -0400,,false,false
dada16ee-59cd-4d63-bc5d-47491aef571f,324,John Woo,0,0,7,2,0,2,"113",3,2025-03-28 07:16:16.563 -0400,,false,false
db9d722a-619e-4257-b594-e6e79941eae9,325,Chucky Super Draft,3,0,8,2,0,2,"220",3,2025-03-28 07:16:16.583 -0400,,false,false
dbed636d-8e7f-496c-907e-8b012649ad8e,326,Fivequels,0,0,7,2,0,2,"241",3,2025-03-28 07:16:16.586 -0400,,false,false
dc8964c5-6650-438b-bdb3-24012b9c6ca1,327,Westerns: Part I Mini-Mega,1,0,13,3,0,2,"81",3,2025-03-28 07:16:16.557 -0400,,false,false
dc9415c5-7cdc-48e9-9bd8-0c3f41d59a60,328,Teacher Movies,0,0,7,2,0,2,"209",3,2025-03-28 07:16:16.581 -0400,,false,false
dce54f7e-bddd-41b8-90eb-4c68d47f5f80,329,Classic Disney Live Action Adventure,0,0,7,2,0,2,"120",3,2025-03-28 07:16:16.564 -0400,,false,false
de0a36c2-4fae-404d-ad19-5d00f23e6989,330,"21st Century Best Actress Winning Films",0,0,7,2,0,2,"130",3,2025-03-28 07:16:16.566 -0400,,false,false
defa306e-1bd4-440a-9ff5-1d9af35cbe9d,331,"21st Century Female Action",0,0,7,2,0,2,"178",3,2025-03-28 07:16:16.576 -0400,,false,false
df598849-e608-45e2-a21f-5f64272a783c,332,Billy Wilder,0,0,7,2,0,1,"165",3,2025-03-28 07:16:16.574 -0400,,false,false
e043ebdb-0bd7-4de7-92e6-03a93485d2de,333,Robots mini-Mega Live,1,0,9,3,0,2,"226",3,2025-03-28 07:16:16.583 -0400,,false,false
e1647c90-8118-4c32-8ace-3af5f395be35,334,Baseball Mini-Mega,1,0,11,3,0,2,"152",3,2025-03-28 07:16:16.571 -0400,,false,false
e1a97f66-d36e-4190-a0bf-2ff3eb823389,335,Christopher Plummer,0,2,7,2,0,0,"2",3,2025-03-28 07:16:16.611 -0400,,true,false
e21637af-828a-4793-9ae0-1ebb8122c11f,336,Christmas-Adjacent,0,0,7,2,0,2,"162",3,2025-03-28 07:16:16.573 -0400,,false,false
e341c35f-08c8-40e5-81d8-3db30014cefe,337,The Invisible Man ('30s/'40s) mini-Super Draft,4,1,5,2,0,0,"40",3,2025-03-28 07:16:16.607 -0400,,true,false
e4b1f984-84e5-41ca-bea9-16d93fb97fdc,338,Universal Classic Monsters Mini-Mega,1,0,11,3,0,2,"65",3,2025-03-28 07:16:16.554 -0400,,false,false
e529f6ed-1e70-4d50-b89e-61e1d9d5fff0,339,Best Picture Follow-ups mini-Mega,1,0,13,3,0,2,"212",3,2025-03-28 07:16:16.581 -0400,,false,false
e5be71cf-d991-41ac-996a-f88db567c5f2,340,Notable Nudes,0,0,7,2,0,2,"11",3,2025-03-28 07:16:16.543 -0400,,false,false
e62241ad-e76b-47ee-855c-041a5e753a11,341,Teenage Mutant Ninja Turtles mini-Super Draft,4,1,5,2,0,0,"27",3,2025-03-28 07:16:16.604 -0400,,true,false
e6b48aec-647b-4557-b6a0-e9f76b8fbc98,342,Dirty Harry mini-Super Draft,4,1,5,2,0,0,"26",3,2025-03-28 07:16:16.604 -0400,,true,false
e6c00d50-f4ba-4b71-b5c1-3a75969dd094,343,The Exorcist mini-Super Draft,4,1,5,2,0,0,"28",3,2025-03-28 07:16:16.604 -0400,,true,false
e7619aca-74ec-4ca7-99e0-7217583faa25,344,AARP Action,0,0,7,2,0,2,"260",3,2025-03-28 07:16:16.590 -0400,,false,false
e8249396-1a1a-4aa1-a062-45bf923a793b,345,Francis Ford Coppola Super Draft,3,0,24,6,0,3,"309",3,2025-03-28 07:16:16.598 -0400,,false,false
e85554eb-016c-4011-b736-d8dde5be866e,346,'00 Slashers,0,0,7,2,0,2,"129",3,2025-03-28 07:16:16.566 -0400,,false,false
e9466fe6-83c1-4e20-a875-a92d18092cf2,347,Tony Scott,0,0,7,2,0,2,"112",3,2025-03-28 07:16:16.563 -0400,,false,false
e9cdc2ee-e320-4457-a966-903c406ac74a,348,Summer '82,0,5,7,2,0,2,"3",3,2025-03-28 07:16:16.614 -0400,,true,false
ea28379e-8b51-4d8c-ba30-d327cac1af05,349,Richard Donner,0,2,7,2,0,2,"3",3,2025-03-28 07:16:16.611 -0400,,false,false
ea8171f0-bd2e-44c8-beb5-d632e611ed5f,350,The Omen mini-Super Draft,4,1,5,2,0,0,"44",3,2025-03-28 07:16:16.608 -0400,,true,false
ea8a8ef5-6372-4faf-a73f-eb0512abef2e,351,Visitors From Another Planet,0,0,7,2,0,1,"2",3,2025-03-28 07:16:16.540 -0400,,false,false
eadc2778-07d3-45db-9e19-65b52a2e3234,352,"2010s Directorial Debuts",0,0,7,2,0,2,"133",3,2025-03-28 07:16:16.567 -0400,,false,false
ebd431a3-7bec-4ae9-90aa-c25a7acd2891,353,A24 Horror,0,0,7,2,0,2,"204",3,2025-03-28 07:16:16.580 -0400,,false,false
ebefe012-413c-4685-b9d1-70256a142d17,354,Hallmark Christmas Mini-Mega,1,0,12,4,0,2,"195",3,2025-03-28 07:16:16.579 -0400,,false,false
ec526468-89f5-4b7c-bd21-ecce07853220,355,"1997 Mini-Mega",1,0,13,4,0,2,"186",3,2025-03-28 07:16:16.577 -0400,,false,false
ed884257-7f7d-432a-a905-6ad222242247,356,Sony Spider-man Adjacent (NoVENOMber),4,1,5,2,0,0,"52",3,2025-03-28 07:16:16.610 -0400,,true,false
eeef2600-15d1-416e-afcd-5d1c0e57617e,357,Erotic Horror,0,0,7,2,0,2,"299",3,2025-03-28 07:16:16.597 -0400,,false,false
ef933e38-5df1-4197-8075-1f64b1a46871,358,Ryan Gosling,0,0,7,2,0,2,"191",3,2025-03-28 07:16:16.578 -0400,,false,false
efb7cf0f-e8ff-49c1-80ee-8392a7bb83ea,359,Bob Dylan,0,0,7,2,0,1,"144",3,2025-03-28 07:16:16.569 -0400,,false,false
f14a2717-31fa-4246-9a94-286812c79122,360,Kristen Stewart,0,0,7,2,0,0,"57",3,2025-03-28 07:16:16.553 -0400,,false,false
f1a9f3e1-1ecb-4bec-b389-b3b5e59b05a9,361,Ocean's mini-Super Draft,4,1,5,2,0,0,"22",3,2025-03-28 07:16:16.603 -0400,,true,false
f2491ed0-eb3a-451b-8bae-83a2adea7e81,362,Horror Musicals,0,0,7,2,0,3,"269",3,2025-03-28 07:16:16.592 -0400,,false,false
f2fc3063-21a8-4e8c-878a-a9177e25b593,363,'70s Conspiracy Thrillers,0,0,7,2,0,1,"225",3,2025-03-28 07:16:16.583 -0400,,false,false
f3185436-63da-46e3-84e6-aad5c0cc300c,364,Bourne mini-Super Draft,4,1,5,2,0,0,"1",3,2025-03-28 07:16:16.599 -0400,,true,false
f3f8f799-d395-4e53-97f2-7514d0daf536,365,Serial Killer,0,0,7,2,0,2,"157",3,2025-03-28 07:16:16.572 -0400,,false,false
f45ccefe-c158-4bd1-8803-31a229f78c10,366,Star Trek Super Draft,3,0,13,4,0,2,"62",3,2025-03-28 07:16:16.554 -0400,,false,false
f4eff735-1f2c-46ed-aca5-d9c3b0d0de91,367,'80s Fantasy,0,0,7,2,0,2,"18",3,2025-03-28 07:16:16.544 -0400,,false,false
f592eefe-cca9-47be-b89a-bd28c20ec5c0,368,Directors' Final Films,0,0,7,2,0,3,"198",3,2025-03-28 07:16:16.579 -0400,,false,false
f6c55a58-801e-4e32-81e2-b98c4e4ba58b,369,Heavy Metal,0,0,7,2,0,2,"86",3,2025-03-28 07:16:16.558 -0400,,false,false
f6cd9fef-24ad-41a7-911d-e1f6067d56b7,370,John Waters,0,0,7,2,0,2,"188",3,2025-03-28 07:16:16.577 -0400,,false,false
f87ee4f2-ccf1-4969-9eac-7dc9be5dce62,371,"1998 mini-Mega Draft",1,0,13,4,0,1,"249",3,2025-03-28 07:16:16.587 -0400,,false,false
f88a3cde-d149-4e94-92ef-953dc03edbe3,372,Mixtape Movies,0,0,7,2,0,2,"31",3,2025-03-28 07:16:16.546 -0400,,false,false
f8d983c0-4d4f-4fa3-aa7b-42ab877bf01c,373,Post-Apocalypse,0,0,7,2,0,1,"70",3,2025-03-28 07:16:16.555 -0400,,false,false
f980e0d9-2ecc-4352-8198-6875f836fec5,374,"Retired"" Soderbergh Super Draft",0,0,7,2,0,2,"192",3,2025-03-28 07:16:16.578 -0400,,false,false
faab1d5b-7e9a-41ac-a0fc-aa7f3a5f7fc2,375,Jane Austen,0,0,7,2,0,2,"147",3,2025-03-28 07:16:16.570 -0400,,false,false
fac8db87-2002-430e-8540-9e9d25df31aa,376,Twist Endings,0,0,7,2,0,2,"15",3,2025-03-28 07:16:16.544 -0400,,false,false
faf5fb50-3452-4aa6-8517-7629ec5846ed,377,Screenwriters' Directorial Debuts,0,0,7,2,0,2,"244",3,2025-03-28 07:16:16.586 -0400,,false,false
fc029407-d1a4-4962-bc96-9a28cd93c173,378,Twilight mini-Super Draft,4,1,5,2,0,1,"3",3,2025-03-28 07:16:16.600 -0400,,false,false
fd794b27-df5c-4ea8-93e2-72e27d4e0756,379,Spoofs,0,0,7,2,0,2,"36",3,2025-03-28 07:16:16.547 -0400,,false,false
fdab7eef-e486-4c11-bcff-a7f37874bab7,380,Con Artist,0,0,7,2,0,2,"89",3,2025-03-28 07:16:16.559 -0400,,false,false
fe026bfc-6e2c-493d-9197-497d1288161c,381,Texas Chainsaw Massacre Super Draft,3,0,9,2,0,3,"315",3,2025-03-28 07:16:16.615 -0400,,false,false
fe602d29-5351-41ff-9ee4-589051c13728,382,Adult Animation,0,0,7,2,0,2,"166",3,2025-03-28 07:16:16.574 -0400,,false,false
fe806757-3b4e-49d0-98ac-12970faffa7c,383,Jukebox Musicals,0,0,7,2,0,2,"233",3,2025-03-28 07:16:16.585 -0400,,false,false
fe8d1f9c-c915-498a-8ce8-089383df55a5,384,Humphrey Bogart,0,0,7,2,0,2,"33",3,2025-03-28 07:16:16.547 -0400,,false,false
ff363d88-a497-4362-804b-a2c9511d666f,385,Shakespeare: Part I Mini-Mega,1,0,11,3,0,2,"96",3,2025-03-28 07:16:16.560 -0400,,false,false
fff98f66-b2ec-495b-a49b-9d5a671e8c24,386,High School Horror mini-Mega,1,0,13,4,0,1,"207",3,2025-03-28 07:16:16.581 -0400,,false,false
